interaccion_id,cliente_id,canal_id,fecha_id,motivo,resuelto_1ra,duracion_seg,agente_id,escalado
2627,323,1,20250223,Crédito,1,72,35,0
2628,427,4,20250531,Bloqueo tarjeta,1,594,10,0
2629,54,1,20250109,Bloqueo tarjeta,1,836,15,0
2630,136,1,20250320,Bloqueo tarjeta,1,589,28,0
2631,500,2,20250522,Consulta saldo,0,625,26,0
2632,353,1,20250515,Transferencias,1,122,21,0
2633,57,1,20250319,Transferencias,1,157,40,0
2634,400,2,20250224,Crédito,1,519,24,0
2635,59,4,20250223,Consulta saldo,0,102,31,1
2636,395,1,20250624,Transferencias,0,598,26,1
2637,264,2,20250308,Consulta saldo,1,623,17,0
2638,13,2,20250312,Consulta saldo,1,638,42,0
2639,298,1,20250619,Transferencias,1,286,12,0
2640,141,4,20250110,Transferencias,0,834,48,0
2641,224,2,20250514,Bloqueo tarjeta,1,298,11,0
2642,187,3,20250127,Bloqueo tarjeta,1,531,49,0
2643,488,2,20250411,Bloqueo tarjeta,1,345,50,0
2644,15,1,20250331,Crédito,0,465,9,1
2645,438,3,20250309,Crédito,0,678,12,0
2646,310,1,20250323,Transferencias,1,652,23,0
2647,439,1,20250202,Bloqueo tarjeta,0,221,8,1
2648,452,4,20250306,Bloqueo tarjeta,0,519,45,0
2649,15,1,20250313,Consulta saldo,1,136,6,0
2650,498,3,20250209,Bloqueo tarjeta,1,545,17,0
2651,390,2,20250526,Consulta saldo,1,579,1,0
2652,254,2,20250116,Bloqueo tarjeta,0,602,9,1
2653,477,2,20250106,Bloqueo tarjeta,0,834,1,0
2654,437,1,20250315,Crédito,1,198,41,0
2655,105,1,20250403,Consulta saldo,1,571,17,0
2656,178,3,20250224,Consulta saldo,1,743,38,0
2657,180,4,20250613,Bloqueo tarjeta,1,868,41,0
2658,66,4,20250212,Consulta saldo,0,156,43,0
2659,487,1,20250217,Crédito,1,304,4,0
2660,147,4,20250122,Transferencias,1,697,30,0
2661,58,1,20250324,Inversiones,1,173,13,0
2662,392,4,20250223,Transferencias,1,784,47,0
2663,231,4,20250422,Reclamo,1,478,50,0
2664,348,1,20250425,Transferencias,1,790,11,0
2665,195,1,20250406,Transferencias,0,731,11,0
2666,434,3,20250412,Consulta saldo,1,98,39,0
2667,100,3,20250408,Crédito,1,63,25,0
2668,425,4,20250526,Transferencias,1,178,18,0
2669,7,1,20250529,Inversiones,0,66,45,0
2670,243,2,20250604,Bloqueo tarjeta,1,547,19,0
2671,143,1,20250529,Reclamo,1,290,17,0
2672,108,1,20250612,Crédito,1,869,35,0
2673,361,1,20250323,Consulta saldo,1,833,36,0
2674,372,2,20250101,Inversiones,1,715,21,0
2675,258,2,20250221,Bloqueo tarjeta,1,554,43,0
2676,297,2,20250328,Transferencias,1,465,38,0
2677,307,3,20250517,Crédito,0,92,20,0
2678,141,2,20250316,Bloqueo tarjeta,1,889,29,0
2679,442,1,20250605,Crédito,1,776,39,0
2680,68,4,20250524,Consulta saldo,1,238,36,0
2681,291,2,20250608,Consulta saldo,1,841,7,0
2682,201,4,20250204,Bloqueo tarjeta,1,866,11,0
2683,26,4,20250507,Bloqueo tarjeta,1,758,37,0
2684,60,1,20250530,Consulta saldo,1,45,12,0
2685,198,4,20250206,Transferencias,1,502,28,0
2686,306,1,20250404,Crédito,1,717,36,0
2687,419,3,20250616,Transferencias,1,332,13,0
2688,121,3,20250313,Inversiones,1,596,19,0
2689,387,1,20250321,Transferencias,0,78,31,1
2690,302,1,20250521,Bloqueo tarjeta,1,353,44,0
2691,235,1,20250102,Otro,1,885,49,0
2692,484,1,20250430,Crédito,1,367,48,0
2693,353,2,20250513,Consulta saldo,1,77,28,0
2694,7,2,20250429,Consulta saldo,1,692,26,0
2695,457,4,20250310,Transferencias,1,260,19,0
2696,419,2,20250126,Bloqueo tarjeta,1,635,18,0
2697,288,1,20250516,Bloqueo tarjeta,1,808,13,0
2698,274,2,20250414,Consulta saldo,1,773,37,0
2699,8,2,20250520,Bloqueo tarjeta,1,570,15,0
2700,61,2,20250514,Transferencias,1,513,34,0
2701,16,2,20250622,Consulta saldo,0,409,38,0
2702,12,3,20250315,Inversiones,1,739,39,0
2703,360,1,20250205,Bloqueo tarjeta,1,812,23,0
2704,447,4,20250428,Transferencias,1,221,25,0
2705,484,4,20250110,Consulta saldo,1,615,24,0
2706,498,3,20250203,Bloqueo tarjeta,1,150,30,0
2707,250,1,20250415,Crédito,1,333,25,0
2708,428,3,20250506,Transferencias,1,690,36,0
2709,71,1,20250209,Bloqueo tarjeta,1,476,18,0
2710,301,1,20250206,Bloqueo tarjeta,0,106,29,1
2711,188,4,20250629,Crédito,0,302,9,1
2712,24,3,20250512,Crédito,1,356,28,0
2713,446,1,20250505,Consulta saldo,1,405,32,0
2714,324,2,20250123,Consulta saldo,0,438,15,0
2715,424,1,20250314,Consulta saldo,1,169,18,0
2716,455,2,20250406,Transferencias,0,768,18,1
2717,94,2,20250116,Crédito,0,194,45,1
2718,483,1,20250408,Consulta saldo,0,585,50,1
2719,358,1,20250403,Transferencias,1,801,4,0
2720,433,2,20250104,Transferencias,0,504,7,0
2721,23,1,20250603,Crédito,1,791,24,0
2722,70,4,20250227,Crédito,1,234,3,0
2723,8,1,20250115,Bloqueo tarjeta,1,34,31,0
2724,259,3,20250329,Consulta saldo,0,617,20,0
2725,291,1,20250323,Consulta saldo,0,564,30,0
2726,305,1,20250519,Bloqueo tarjeta,0,293,18,0
2727,370,3,20250114,Transferencias,1,557,10,0
2728,462,3,20250407,Consulta saldo,0,819,47,0
2729,340,1,20250109,Crédito,1,655,26,0
2730,498,1,20250222,Consulta saldo,1,832,47,0
2731,173,1,20250315,Crédito,0,185,27,0
2732,220,1,20250428,Consulta saldo,1,488,13,0
2733,154,1,20250518,Consulta saldo,1,584,33,0
2734,196,1,20250218,Crédito,1,846,41,0
2735,28,4,20250313,Bloqueo tarjeta,1,486,29,0
2736,181,1,20250323,Transferencias,1,111,24,0
2737,305,1,20250406,Crédito,1,64,35,0
2738,359,3,20250329,Bloqueo tarjeta,1,346,47,0
2739,487,4,20250122,Consulta saldo,1,115,7,0
2740,352,2,20250425,Transferencias,1,49,10,0
2741,28,1,20250326,Transferencias,0,733,45,1
2742,162,2,20250601,Inversiones,1,867,18,0
2743,342,3,20250603,Inversiones,0,168,12,0
2744,31,3,20250326,Inversiones,1,40,11,0
2745,57,3,20250425,Consulta saldo,0,375,14,0
2746,133,4,20250212,Transferencias,1,480,41,0
2747,253,1,20250511,Cuenta nueva,1,132,49,0
2748,26,1,20250423,Transferencias,1,392,46,0
2749,342,3,20250619,Inversiones,1,799,5,0
2750,111,4,20250101,Transferencias,1,341,50,0
2751,143,1,20250601,Consulta saldo,0,386,9,0
2752,146,1,20250214,Reclamo,1,95,5,0
2753,335,2,20250510,Cuenta nueva,0,374,40,0
2754,192,1,20250218,Consulta saldo,0,732,37,1
2755,250,2,20250112,Bloqueo tarjeta,1,613,37,0
2756,466,1,20250121,Cuenta nueva,1,874,36,0
2757,23,2,20250103,Bloqueo tarjeta,1,826,45,0
2758,456,2,20250216,Consulta saldo,1,253,43,0
2759,192,3,20250219,Transferencias,1,260,2,0
2760,81,2,20250113,Crédito,1,372,21,0
2761,253,1,20250107,Consulta saldo,1,247,25,0
2762,236,1,20250309,Consulta saldo,1,580,17,0
2763,360,1,20250219,Cuenta nueva,1,827,10,0
2764,8,1,20250226,Consulta saldo,1,784,3,0
2765,24,2,20250502,Crédito,0,394,16,1
2766,78,4,20250518,Consulta saldo,1,149,6,0
2767,4,2,20250413,Transferencias,0,318,44,1
2768,279,3,20250411,Transferencias,0,491,21,0
2769,160,1,20250203,Crédito,1,201,26,0
2770,452,4,20250108,Transferencias,1,213,1,0
2771,131,2,20250605,Consulta saldo,1,503,30,0
2772,47,2,20250123,Bloqueo tarjeta,1,850,23,0
2773,221,3,20250208,Consulta saldo,1,747,11,0
2774,181,3,20250121,Consulta saldo,1,567,8,0
2775,290,4,20250519,Transferencias,1,126,28,0
2776,171,1,20250125,Transferencias,1,593,36,0
2777,354,2,20250124,Crédito,1,511,11,0
2778,26,1,20250623,Consulta saldo,1,798,50,0
2779,310,1,20250330,Crédito,1,251,5,0
2780,246,2,20250513,Inversiones,1,206,33,0
2781,50,4,20250311,Consulta saldo,1,556,9,0
2782,283,3,20250224,Consulta saldo,1,248,40,0
2783,70,1,20250318,Reclamo,0,708,10,1
2784,375,1,20250109,Transferencias,0,164,48,0
2785,296,1,20250604,Cuenta nueva,0,646,46,1
2786,19,1,20250122,Consulta saldo,1,679,14,0
2787,68,4,20250109,Consulta saldo,1,163,46,0
2788,53,1,20250416,Transferencias,0,279,24,0
2789,172,3,20250129,Consulta saldo,1,78,27,0
2790,177,1,20250313,Crédito,1,762,39,0
2791,300,2,20250227,Bloqueo tarjeta,1,128,40,0
2792,83,1,20250508,Consulta saldo,1,642,6,0
2793,241,4,20250422,Crédito,1,335,25,0
2794,272,4,20250502,Crédito,1,253,8,0
2795,142,1,20250109,Transferencias,0,98,40,1
2796,61,2,20250205,Consulta saldo,0,459,32,1
2797,214,2,20250112,Reclamo,0,891,26,0
2798,293,1,20250113,Consulta saldo,1,554,26,0
2799,402,1,20250312,Crédito,1,290,20,0
2800,351,2,20250602,Reclamo,1,343,39,0
2801,332,1,20250223,Consulta saldo,1,649,25,0
2802,223,1,20250215,Bloqueo tarjeta,0,884,8,1
2803,425,1,20250209,Consulta saldo,1,786,22,0
2804,348,3,20250618,Consulta saldo,1,557,33,0
2805,305,4,20250629,Bloqueo tarjeta,1,733,40,0
2806,371,2,20250124,Transferencias,1,348,46,0
2807,103,2,20250122,Consulta saldo,1,603,22,0
2808,236,3,20250205,Consulta saldo,0,221,24,0
2809,487,1,20250318,Cuenta nueva,1,864,3,0
2810,343,1,20250608,Bloqueo tarjeta,1,571,32,0
2811,240,1,20250401,Bloqueo tarjeta,1,827,47,0
2812,408,3,20250430,Bloqueo tarjeta,1,494,26,0
2813,396,4,20250523,Consulta saldo,0,680,22,0
2814,439,1,20250331,Bloqueo tarjeta,1,307,26,0
2815,414,3,20250430,Bloqueo tarjeta,0,95,28,1
2816,275,1,20250305,Bloqueo tarjeta,1,744,1,0
2817,157,4,20250511,Inversiones,0,550,6,0
2818,191,2,20250225,Crédito,1,619,25,0
2819,123,3,20250410,Crédito,1,43,30,0
2820,61,1,20250305,Transferencias,0,302,12,1
2821,299,4,20250302,Transferencias,0,230,16,0
2822,159,3,20250214,Bloqueo tarjeta,1,248,46,0
2823,116,2,20250115,Crédito,1,136,44,0
2824,482,2,20250101,Consulta saldo,1,573,23,0
2825,229,4,20250205,Crédito,1,124,36,0
2826,144,1,20250311,Reclamo,1,786,12,0
2827,433,4,20250429,Consulta saldo,0,726,42,0
2828,446,1,20250402,Reclamo,1,693,44,0
2829,421,2,20250123,Inversiones,0,181,15,0
2830,209,1,20250415,Transferencias,1,222,13,0
2831,24,1,20250401,Transferencias,0,811,41,0
2832,480,2,20250227,Consulta saldo,1,406,21,0
2833,78,2,20250617,Consulta saldo,1,525,44,0
2834,340,1,20250224,Bloqueo tarjeta,1,897,13,0
2835,355,1,20250114,Reclamo,1,840,8,0
2836,254,2,20250225,Transferencias,0,198,3,1
2837,398,2,20250213,Consulta saldo,1,430,12,0
2838,439,2,20250601,Crédito,1,526,16,0
2839,458,3,20250305,Bloqueo tarjeta,0,705,44,1
2840,227,1,20250205,Crédito,1,262,45,0
2841,148,4,20250507,Consulta saldo,1,402,31,0
2842,182,3,20250623,Consulta saldo,0,260,9,1
2843,47,2,20250403,Bloqueo tarjeta,0,80,36,0
2844,62,1,20250117,Crédito,1,812,33,0
2845,252,4,20250227,Consulta saldo,1,157,10,0
2846,284,1,20250404,Crédito,0,257,36,0
2847,407,3,20250606,Bloqueo tarjeta,0,892,41,0
2848,245,1,20250625,Crédito,0,235,21,0
2849,354,1,20250305,Reclamo,0,186,10,0
2850,130,1,20250617,Transferencias,1,187,23,0
2851,341,4,20250522,Crédito,1,731,41,0
2852,94,3,20250206,Consulta saldo,1,870,40,0
2853,427,1,20250307,Bloqueo tarjeta,1,680,47,0
2854,273,3,20250428,Transferencias,1,86,18,0
2855,4,3,20250422,Crédito,1,527,43,0
2856,335,4,20250308,Crédito,0,605,21,1
2857,30,1,20250603,Bloqueo tarjeta,1,550,19,0
2858,188,1,20250613,Bloqueo tarjeta,0,425,5,1
2859,38,2,20250326,Consulta saldo,1,848,12,0
2860,138,1,20250622,Reclamo,1,103,5,0
2861,9,4,20250525,Bloqueo tarjeta,1,613,43,0
2862,165,3,20250119,Consulta saldo,1,491,36,0
2863,416,3,20250412,Crédito,1,170,2,0
2864,319,2,20250306,Consulta saldo,1,697,32,0
2865,482,3,20250105,Consulta saldo,1,236,37,0
2866,237,3,20250225,Transferencias,0,574,37,0
2867,85,2,20250402,Consulta saldo,1,466,32,0
2868,68,1,20250408,Crédito,1,478,42,0
2869,296,3,20250422,Bloqueo tarjeta,1,573,35,0
2870,327,2,20250516,Consulta saldo,1,242,41,0
2871,60,4,20250619,Consulta saldo,1,647,6,0
2872,263,2,20250625,Consulta saldo,1,718,47,0
2873,82,1,20250521,Consulta saldo,1,153,38,0
2874,194,3,20250112,Bloqueo tarjeta,0,308,19,0
2875,1,4,20250426,Crédito,1,173,27,0
2876,223,2,20250515,Transferencias,1,538,26,0
2877,482,2,20250319,Consulta saldo,1,121,27,0
2878,132,4,20250213,Otro,1,368,3,0
2879,102,1,20250114,Consulta saldo,1,68,38,0
2880,493,4,20250613,Transferencias,1,505,29,0
2881,292,4,20250104,Bloqueo tarjeta,1,742,25,0
2882,369,1,20250211,Transferencias,1,38,12,0
2883,346,1,20250312,Bloqueo tarjeta,1,241,28,0
2884,470,4,20250308,Transferencias,0,567,40,0
2885,212,1,20250525,Cuenta nueva,1,703,28,0
2886,483,4,20250210,Inversiones,0,329,48,1
2887,63,3,20250609,Consulta saldo,0,435,37,0
2888,440,3,20250508,Transferencias,1,294,18,0
2889,210,1,20250515,Consulta saldo,1,300,2,0
2890,75,3,20250525,Transferencias,1,259,4,0
2891,371,2,20250511,Crédito,1,253,37,0
2892,440,2,20250627,Bloqueo tarjeta,0,306,7,1
2893,67,1,20250131,Transferencias,0,92,45,1
2894,266,1,20250425,Inversiones,1,386,13,0
2895,410,3,20250321,Bloqueo tarjeta,1,629,9,0
2896,222,1,20250202,Consulta saldo,1,898,20,0
2897,28,1,20250430,Consulta saldo,1,872,2,0
2898,105,4,20250224,Crédito,1,781,30,0
2899,201,2,20250328,Transferencias,1,224,22,0
2900,285,2,20250511,Reclamo,0,470,6,0
2901,153,4,20250507,Bloqueo tarjeta,1,223,17,0
2902,479,2,20250611,Consulta saldo,1,585,36,0
2903,425,4,20250302,Consulta saldo,1,447,11,0
2904,235,1,20250624,Consulta saldo,0,329,12,1
2905,366,1,20250221,Transferencias,1,623,27,0
2906,421,3,20250524,Bloqueo tarjeta,0,583,2,1
2907,144,3,20250611,Transferencias,0,420,49,0
2908,498,4,20250105,Transferencias,1,528,29,0
2909,107,2,20250303,Consulta saldo,1,891,21,0
2910,485,1,20250105,Crédito,0,78,11,1
2911,230,4,20250520,Bloqueo tarjeta,1,799,22,0
2912,69,3,20250628,Consulta saldo,0,562,10,0
2913,56,1,20250201,Bloqueo tarjeta,1,250,14,0
2914,226,1,20250108,Bloqueo tarjeta,1,99,47,0
2915,478,3,20250604,Bloqueo tarjeta,1,865,1,0
2916,178,2,20250428,Transferencias,0,798,21,1
2917,41,1,20250602,Consulta saldo,1,207,15,0
2918,121,2,20250619,Bloqueo tarjeta,1,59,14,0
2919,277,4,20250323,Consulta saldo,0,333,30,1
2920,47,3,20250526,Crédito,0,495,46,1
2921,30,3,20250222,Inversiones,1,479,47,0
2922,374,3,20250430,Transferencias,1,824,7,0
2923,212,2,20250421,Crédito,1,138,40,0
2924,185,4,20250530,Consulta saldo,0,685,35,1
2925,259,3,20250405,Consulta saldo,1,95,12,0
2926,353,2,20250211,Transferencias,0,381,25,1
2927,76,3,20250510,Crédito,0,283,32,1
2928,52,2,20250215,Crédito,0,163,6,1
2929,357,2,20250104,Consulta saldo,0,384,45,0
2930,38,1,20250620,Reclamo,0,495,4,0
2931,307,3,20250410,Cuenta nueva,0,184,23,1
2932,377,1,20250520,Transferencias,1,812,8,0
2933,199,1,20250404,Bloqueo tarjeta,1,796,17,0
2934,439,2,20250208,Consulta saldo,1,326,10,0
2935,416,1,20250204,Bloqueo tarjeta,1,296,38,0
2936,377,3,20250613,Consulta saldo,1,31,45,0
2937,227,1,20250527,Consulta saldo,0,883,2,1
2938,139,2,20250516,Bloqueo tarjeta,1,505,2,0
2939,260,4,20250201,Bloqueo tarjeta,1,730,23,0
2940,230,3,20250120,Crédito,1,538,17,0
2941,108,4,20250523,Transferencias,1,193,39,0
2942,255,2,20250611,Bloqueo tarjeta,1,515,21,0
2943,42,4,20250206,Consulta saldo,1,438,23,0
2944,189,1,20250503,Consulta saldo,1,616,47,0
2945,443,2,20250205,Bloqueo tarjeta,1,817,27,0
2946,359,1,20250202,Crédito,1,625,26,0
2947,331,1,20250214,Crédito,1,448,12,0
2948,221,1,20250524,Consulta saldo,0,416,5,1
2949,50,2,20250320,Transferencias,1,229,14,0
2950,23,1,20250604,Crédito,1,309,37,0
2951,420,4,20250528,Consulta saldo,1,687,6,0
2952,40,1,20250228,Consulta saldo,0,411,48,1
2953,446,4,20250630,Transferencias,1,475,35,0
2954,54,2,20250418,Inversiones,1,811,38,0
2955,159,1,20250117,Consulta saldo,1,342,49,0
2956,91,3,20250227,Crédito,1,613,33,0
2957,267,2,20250415,Crédito,1,365,50,0
2958,384,2,20250613,Inversiones,1,348,50,0
2959,338,2,20250604,Consulta saldo,1,214,8,0
2960,39,3,20250505,Consulta saldo,1,227,12,0
2961,130,3,20250110,Consulta saldo,1,574,14,0
2962,291,3,20250110,Inversiones,0,821,45,0
2963,209,4,20250116,Crédito,1,632,40,0
2964,83,1,20250520,Consulta saldo,1,556,45,0
2965,222,3,20250204,Consulta saldo,1,462,27,0
2966,3,3,20250124,Consulta saldo,1,386,13,0
2967,447,2,20250606,Bloqueo tarjeta,1,128,1,0
2968,454,1,20250321,Consulta saldo,0,572,16,0
2969,432,1,20250130,Cuenta nueva,1,859,40,0
2970,231,3,20250222,Consulta saldo,0,437,35,0
2971,117,2,20250227,Consulta saldo,1,211,36,0
2972,452,2,20250228,Transferencias,0,238,14,0
2973,453,3,20250429,Transferencias,1,676,35,0
2974,157,2,20250406,Bloqueo tarjeta,1,825,7,0
2975,103,1,20250103,Crédito,1,261,46,0
2976,498,1,20250505,Bloqueo tarjeta,1,259,23,0
2977,245,3,20250215,Consulta saldo,1,363,46,0
2978,198,1,20250623,Bloqueo tarjeta,0,127,42,1
2979,461,1,20250624,Consulta saldo,1,581,34,0
2980,319,2,20250128,Crédito,1,160,30,0
2981,356,4,20250515,Inversiones,1,143,23,0
2982,355,2,20250514,Consulta saldo,1,336,23,0
2983,421,1,20250616,Otro,1,779,10,0
2984,274,1,20250613,Crédito,1,423,49,0
2985,166,4,20250220,Consulta saldo,1,488,14,0
2986,176,2,20250320,Cuenta nueva,1,363,15,0
2987,228,3,20250509,Consulta saldo,1,785,20,0
2988,244,4,20250219,Consulta saldo,1,176,49,0
2989,392,2,20250514,Consulta saldo,0,478,37,0
2990,158,2,20250401,Transferencias,1,732,44,0
2991,146,2,20250409,Crédito,1,445,18,0
2992,434,2,20250131,Crédito,0,339,8,0
2993,106,3,20250210,Transferencias,1,438,47,0
2994,398,3,20250518,Bloqueo tarjeta,1,628,35,0
2995,340,1,20250109,Transferencias,1,685,33,0
2996,455,1,20250429,Consulta saldo,0,62,11,1
2997,32,2,20250402,Transferencias,1,48,35,0
2998,395,2,20250209,Bloqueo tarjeta,1,256,1,0
2999,412,2,20250529,Inversiones,1,72,22,0
3000,305,2,20250410,Consulta saldo,1,784,31,0
