encuesta_id,cliente_id,canal_id,fecha_id,score_nps,categoria,comentario,producto,fecha_envio
1513,112,3,20250502,9,Promotor,Necesito más sucursales,CDT,2025-05-02T16:49:00
1514,194,1,20250520,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-20T18:36:00
1515,417,1,20250512,9,Promotor,Sin comentario,Préstamo personal,2025-05-12T16:52:00
1516,256,2,20250523,9,Promotor,Perfecto,CDT,2025-05-23T14:22:00
1517,278,2,20250527,10,Promotor,Muy fácil de usar,Cuenta corriente,2025-05-27T10:29:00
1518,91,2,20250512,10,Promotor,Excelente app,Nómina,2025-05-12T14:24:00
1519,338,3,20250528,10,Promotor,Mejorar tiempos,Préstamo personal,2025-05-28T17:59:00
1520,413,3,20250503,9,Promotor,Tardaron mucho,Cuenta corriente,2025-05-03T17:59:00
1521,255,3,20250504,10,Promotor,Tardaron mucho,CDT,2025-05-04T16:37:00
1522,149,4,20250522,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-22T15:35:00
1523,101,4,20250504,10,Promotor,Tardaron mucho,Préstamo personal,2025-05-04T15:26:00
1524,482,1,20250501,10,Promotor,Necesito más sucursales,Nómina,2025-05-01T12:17:00
1525,430,4,20250510,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-10T08:57:00
1526,8,1,20250502,10,Promotor,Muy fácil de usar,Nómina,2025-05-02T17:20:00
1527,492,2,20250506,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-06T16:25:00
1528,330,2,20250520,9,Promotor,Muy buena atención,Nómina,2025-05-20T14:08:00
1529,89,2,20250524,10,Promotor,Muy fácil de usar,Nómina,2025-05-24T10:27:00
1530,364,3,20250504,9,Promotor,Tardaron mucho,Nómina,2025-05-04T14:53:00
1531,284,1,20250527,10,Promotor,Muy fácil de usar,Tarjeta crédito,2025-05-27T09:05:00
1532,6,2,20250514,9,Promotor,Excelente app,Cuenta corriente,2025-05-14T17:45:00
1533,196,1,20250519,9,Promotor,Excelente app,CDT,2025-05-19T18:40:00
1534,123,2,20250506,10,Promotor,Necesito más sucursales,Préstamo personal,2025-05-06T11:34:00
1535,400,3,20250524,9,Promotor,Mejorar tiempos,Préstamo personal,2025-05-24T18:03:00
1536,479,1,20250503,10,Promotor,Muy buena atención,Nómina,2025-05-03T09:07:00
1537,306,1,20250530,10,Promotor,Excelente app,Préstamo personal,2025-05-30T12:57:00
1538,40,2,20250503,9,Promotor,Muy fácil de usar,Tarjeta crédito,2025-05-03T14:06:00
1539,12,2,20250526,10,Promotor,Perfecto,Cuenta corriente,2025-05-26T11:43:00
1540,456,1,20250513,10,Promotor,Perfecto,Tarjeta crédito,2025-05-13T10:19:00
1541,92,2,20250529,9,Promotor,Muy buena atención,Cuenta corriente,2025-05-29T13:22:00
1542,308,2,20250520,10,Promotor,Excelente app,Nómina,2025-05-20T12:59:00
1543,311,1,20250507,9,Promotor,Muy buena atención,Nómina,2025-05-07T16:48:00
1544,444,1,20250507,9,Promotor,Necesito más sucursales,Cuenta corriente,2025-05-07T13:08:00
1545,373,3,20250503,9,Promotor,Excelente app,Préstamo personal,2025-05-03T12:30:00
1546,48,1,20250531,9,Promotor,Sin comentario,CDT,2025-05-31T15:27:00
1547,99,1,20250530,10,Promotor,Necesito más sucursales,Préstamo personal,2025-05-30T14:06:00
1548,407,1,20250506,10,Promotor,Perfecto,CDT,2025-05-06T15:27:00
1549,164,2,20250527,10,Promotor,Mejorar tiempos,CDT,2025-05-27T11:36:00
1550,460,2,20250512,10,Promotor,Tardaron mucho,CDT,2025-05-12T10:56:00
1551,262,1,20250531,9,Promotor,Mejorar tiempos,Préstamo personal,2025-05-31T17:52:00
1552,16,1,20250513,10,Promotor,Muy fácil de usar,CDT,2025-05-13T10:22:00
1553,111,2,20250503,9,Promotor,Muy fácil de usar,Tarjeta crédito,2025-05-03T13:07:00
1554,353,1,20250511,9,Promotor,Muy fácil de usar,Tarjeta crédito,2025-05-11T15:36:00
1555,120,2,20250529,10,Promotor,Mejorar tiempos,Préstamo personal,2025-05-29T17:13:00
1556,288,1,20250504,9,Promotor,Tardaron mucho,Nómina,2025-05-04T18:26:00
1557,417,1,20250511,10,Promotor,Necesito más sucursales,Cuenta corriente,2025-05-11T15:31:00
1558,216,1,20250509,9,Promotor,Perfecto,Tarjeta crédito,2025-05-09T17:20:00
1559,296,1,20250508,10,Promotor,Muy buena atención,Nómina,2025-05-08T08:58:00
1560,68,3,20250510,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-05-10T16:58:00
1561,331,1,20250511,9,Promotor,Perfecto,Cuenta corriente,2025-05-11T14:46:00
1562,163,3,20250509,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-05-09T16:49:00
1563,314,1,20250516,10,Promotor,Sin comentario,CDT,2025-05-16T15:54:00
1564,192,4,20250527,9,Promotor,Tardaron mucho,Cuenta corriente,2025-05-27T11:03:00
1565,54,4,20250505,9,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-05T10:05:00
1566,462,3,20250524,9,Promotor,Muy buena atención,Cuenta corriente,2025-05-24T12:56:00
1567,25,4,20250504,9,Promotor,Tardaron mucho,Préstamo personal,2025-05-04T13:44:00
1568,358,1,20250509,10,Promotor,Excelente app,Nómina,2025-05-09T15:07:00
1569,442,1,20250511,9,Promotor,Mejorar tiempos,CDT,2025-05-11T18:07:00
1570,245,2,20250519,9,Promotor,Sin comentario,Préstamo personal,2025-05-19T15:14:00
1571,393,1,20250509,9,Promotor,Tardaron mucho,Préstamo personal,2025-05-09T16:53:00
1572,332,3,20250522,9,Promotor,Necesito más sucursales,Cuenta corriente,2025-05-22T09:31:00
1573,7,3,20250507,9,Promotor,Perfecto,CDT,2025-05-07T11:31:00
1574,107,3,20250511,9,Promotor,Muy fácil de usar,Préstamo personal,2025-05-11T15:41:00
1575,259,1,20250528,9,Promotor,Excelente app,Tarjeta crédito,2025-05-28T13:24:00
1576,318,2,20250528,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-05-28T09:17:00
1577,352,1,20250506,10,Promotor,Tardaron mucho,Tarjeta crédito,2025-05-06T15:56:00
1578,57,1,20250524,9,Promotor,Perfecto,Tarjeta crédito,2025-05-24T12:01:00
1579,272,2,20250522,10,Promotor,Sin comentario,Cuenta corriente,2025-05-22T16:05:00
1580,109,1,20250514,10,Promotor,Mejorar tiempos,Nómina,2025-05-14T13:03:00
1581,190,1,20250509,10,Promotor,Mejorar tiempos,CDT,2025-05-09T11:18:00
1582,91,2,20250513,9,Promotor,Perfecto,Nómina,2025-05-13T14:06:00
1583,128,4,20250521,9,Promotor,Necesito más sucursales,Cuenta corriente,2025-05-21T08:57:00
1584,137,1,20250519,9,Promotor,Tardaron mucho,Préstamo personal,2025-05-19T11:56:00
1585,202,1,20250513,10,Promotor,Sin comentario,CDT,2025-05-13T11:10:00
1586,327,1,20250512,9,Promotor,Sin comentario,Cuenta corriente,2025-05-12T09:11:00
1587,157,4,20250524,10,Promotor,Necesito más sucursales,Tarjeta crédito,2025-05-24T13:43:00
1588,96,1,20250506,7,Pasivo,Perfecto,Tarjeta crédito,2025-05-06T08:42:00
1589,172,1,20250514,8,Pasivo,Sin comentario,Cuenta corriente,2025-05-14T10:43:00
1590,181,4,20250520,7,Pasivo,Muy buena atención,CDT,2025-05-20T11:30:00
1591,420,1,20250502,7,Pasivo,Sin comentario,Tarjeta crédito,2025-05-02T16:32:00
1592,76,3,20250525,7,Pasivo,Tardaron mucho,Préstamo personal,2025-05-25T13:28:00
1593,180,4,20250524,8,Pasivo,Sin comentario,CDT,2025-05-24T12:23:00
1594,424,1,20250501,8,Pasivo,Muy fácil de usar,Nómina,2025-05-01T18:54:00
1595,139,3,20250504,8,Pasivo,Muy buena atención,Tarjeta crédito,2025-05-04T14:54:00
1596,73,1,20250522,7,Pasivo,Muy buena atención,Tarjeta crédito,2025-05-22T17:47:00
1597,106,3,20250512,8,Pasivo,Necesito más sucursales,CDT,2025-05-12T18:06:00
1598,321,3,20250529,8,Pasivo,Perfecto,Nómina,2025-05-29T10:16:00
1599,170,2,20250529,8,Pasivo,Mejorar tiempos,Préstamo personal,2025-05-29T12:12:00
1600,267,3,20250519,7,Pasivo,Tardaron mucho,CDT,2025-05-19T15:36:00
1601,57,4,20250510,8,Pasivo,Perfecto,Tarjeta crédito,2025-05-10T15:43:00
1602,495,1,20250517,7,Pasivo,Excelente app,Préstamo personal,2025-05-17T15:18:00
1603,151,1,20250526,7,Pasivo,Muy buena atención,Tarjeta crédito,2025-05-26T12:52:00
1604,251,1,20250502,7,Pasivo,Mejorar tiempos,Préstamo personal,2025-05-02T18:53:00
1605,129,1,20250502,7,Pasivo,Sin comentario,Nómina,2025-05-02T18:49:00
1606,45,3,20250531,7,Pasivo,Excelente app,Tarjeta crédito,2025-05-31T14:37:00
1607,113,1,20250510,7,Pasivo,Muy fácil de usar,Tarjeta crédito,2025-05-10T18:40:00
1608,205,4,20250514,8,Pasivo,Tardaron mucho,Préstamo personal,2025-05-14T12:38:00
1609,289,2,20250506,8,Pasivo,Muy fácil de usar,Nómina,2025-05-06T10:43:00
1610,70,2,20250509,7,Pasivo,Necesito más sucursales,Préstamo personal,2025-05-09T12:05:00
1611,475,2,20250519,8,Pasivo,Excelente app,CDT,2025-05-19T14:06:00
1612,227,3,20250517,7,Pasivo,Muy fácil de usar,CDT,2025-05-17T13:27:00
1613,493,2,20250514,8,Pasivo,Muy buena atención,Nómina,2025-05-14T08:49:00
1614,387,1,20250503,8,Pasivo,Sin comentario,Tarjeta crédito,2025-05-03T17:32:00
1615,318,2,20250505,8,Pasivo,Sin comentario,Cuenta corriente,2025-05-05T14:08:00
1616,4,2,20250522,8,Pasivo,Perfecto,Cuenta corriente,2025-05-22T09:03:00
1617,333,1,20250527,8,Pasivo,Tardaron mucho,Préstamo personal,2025-05-27T17:30:00
1618,32,1,20250528,8,Pasivo,Muy buena atención,Tarjeta crédito,2025-05-28T16:09:00
1619,115,4,20250505,8,Pasivo,Excelente app,Préstamo personal,2025-05-05T18:19:00
1620,249,2,20250526,7,Pasivo,Necesito más sucursales,Cuenta corriente,2025-05-26T09:00:00
1621,451,1,20250520,7,Pasivo,Tardaron mucho,Tarjeta crédito,2025-05-20T11:06:00
1622,427,2,20250501,8,Pasivo,Mejorar tiempos,Cuenta corriente,2025-05-01T09:19:00
1623,95,3,20250516,8,Pasivo,Sin comentario,Nómina,2025-05-16T18:28:00
1624,75,2,20250514,7,Pasivo,Excelente app,Tarjeta crédito,2025-05-14T18:15:00
1625,380,3,20250517,7,Pasivo,Necesito más sucursales,CDT,2025-05-17T15:18:00
1626,52,4,20250522,8,Pasivo,Perfecto,Préstamo personal,2025-05-22T18:17:00
1627,358,3,20250513,8,Pasivo,Perfecto,CDT,2025-05-13T14:09:00
1628,235,1,20250510,7,Pasivo,Mejorar tiempos,Cuenta corriente,2025-05-10T17:19:00
1629,334,4,20250521,7,Pasivo,Perfecto,Cuenta corriente,2025-05-21T13:08:00
1630,371,2,20250529,8,Pasivo,Muy buena atención,Tarjeta crédito,2025-05-29T13:32:00
1631,463,3,20250512,7,Pasivo,Mejorar tiempos,Nómina,2025-05-12T09:11:00
1632,336,3,20250512,7,Pasivo,Muy fácil de usar,CDT,2025-05-12T10:17:00
1633,338,1,20250525,6,Detractor,Mejorar tiempos,Cuenta corriente,2025-05-25T18:30:00
1634,242,2,20250531,3,Detractor,Excelente app,Nómina,2025-05-31T16:49:00
1635,133,1,20250517,5,Detractor,Muy fácil de usar,Nómina,2025-05-17T17:22:00
1636,425,2,20250520,4,Detractor,Muy buena atención,Cuenta corriente,2025-05-20T10:14:00
1637,55,2,20250522,0,Detractor,Perfecto,Préstamo personal,2025-05-22T11:49:00
1638,376,3,20250530,6,Detractor,Tardaron mucho,Tarjeta crédito,2025-05-30T14:48:00
1639,33,1,20250530,3,Detractor,Sin comentario,Cuenta corriente,2025-05-30T08:54:00
1640,227,3,20250503,5,Detractor,Muy buena atención,Tarjeta crédito,2025-05-03T13:06:00
1641,194,1,20250515,5,Detractor,Necesito más sucursales,Tarjeta crédito,2025-05-15T12:31:00
1642,147,1,20250522,3,Detractor,Excelente app,CDT,2025-05-22T16:51:00
1643,45,2,20250507,6,Detractor,Tardaron mucho,Tarjeta crédito,2025-05-07T08:51:00
1644,3,1,20250529,1,Detractor,Mejorar tiempos,Nómina,2025-05-29T16:55:00
1645,95,3,20250511,0,Detractor,Perfecto,Tarjeta crédito,2025-05-11T11:36:00
1646,257,1,20250516,6,Detractor,Excelente app,Cuenta corriente,2025-05-16T15:27:00
1647,448,1,20250513,5,Detractor,Tardaron mucho,Tarjeta crédito,2025-05-13T16:19:00
1648,256,1,20250504,0,Detractor,Muy fácil de usar,Cuenta corriente,2025-05-04T11:52:00
1649,425,1,20250530,2,Detractor,Muy fácil de usar,Cuenta corriente,2025-05-30T10:18:00
1650,295,1,20250518,0,Detractor,Sin comentario,CDT,2025-05-18T17:03:00
1651,457,1,20250523,4,Detractor,Perfecto,Préstamo personal,2025-05-23T18:01:00
1652,216,1,20250511,0,Detractor,Muy fácil de usar,Cuenta corriente,2025-05-11T10:13:00
1653,376,1,20250527,4,Detractor,Muy buena atención,Tarjeta crédito,2025-05-27T15:04:00
1654,289,4,20250531,6,Detractor,Muy buena atención,Préstamo personal,2025-05-31T09:26:00
1655,314,4,20250524,4,Detractor,Perfecto,Tarjeta crédito,2025-05-24T12:46:00
1656,19,2,20250504,0,Detractor,Necesito más sucursales,Préstamo personal,2025-05-04T14:30:00
1657,436,4,20250526,2,Detractor,Necesito más sucursales,Cuenta corriente,2025-05-26T08:01:00
1658,416,1,20250526,6,Detractor,Mejorar tiempos,Cuenta corriente,2025-05-26T16:30:00
1659,393,1,20250513,0,Detractor,Excelente app,CDT,2025-05-13T14:35:00
1660,225,1,20250504,1,Detractor,Muy fácil de usar,Préstamo personal,2025-05-04T11:21:00
1661,30,1,20250530,3,Detractor,Tardaron mucho,Nómina,2025-05-30T08:14:00
1662,386,4,20250524,3,Detractor,Muy buena atención,Cuenta corriente,2025-05-24T11:52:00
1663,30,1,20250503,0,Detractor,Excelente app,Préstamo personal,2025-05-03T08:20:00
1664,336,4,20250520,2,Detractor,Sin comentario,Tarjeta crédito,2025-05-20T17:25:00
1665,63,2,20250522,3,Detractor,Tardaron mucho,Préstamo personal,2025-05-22T16:13:00
1666,377,3,20250623,10,Promotor,Necesito más sucursales,CDT,2025-06-23T12:23:00
1667,335,1,20250628,10,Promotor,Sin comentario,Préstamo personal,2025-06-28T16:32:00
1668,178,4,20250602,9,Promotor,Perfecto,Préstamo personal,2025-06-02T09:13:00
1669,500,2,20250627,9,Promotor,Sin comentario,Nómina,2025-06-27T11:07:00
1670,418,3,20250624,10,Promotor,Muy buena atención,Tarjeta crédito,2025-06-24T15:41:00
1671,11,2,20250604,10,Promotor,Muy buena atención,Préstamo personal,2025-06-04T12:37:00
1672,424,4,20250610,10,Promotor,Muy buena atención,Préstamo personal,2025-06-10T17:24:00
1673,442,2,20250601,10,Promotor,Perfecto,Cuenta corriente,2025-06-01T11:13:00
1674,338,2,20250606,10,Promotor,Muy buena atención,Préstamo personal,2025-06-06T08:34:00
1675,14,4,20250630,10,Promotor,Muy fácil de usar,Préstamo personal,2025-06-30T17:13:00
1676,372,3,20250611,9,Promotor,Mejorar tiempos,CDT,2025-06-11T08:51:00
1677,199,4,20250618,9,Promotor,Sin comentario,Nómina,2025-06-18T15:27:00
1678,492,2,20250606,10,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-06T08:17:00
1679,128,3,20250603,10,Promotor,Sin comentario,Préstamo personal,2025-06-03T17:25:00
1680,141,1,20250620,9,Promotor,Sin comentario,Nómina,2025-06-20T08:07:00
1681,339,1,20250619,10,Promotor,Sin comentario,Tarjeta crédito,2025-06-19T15:29:00
1682,5,2,20250615,9,Promotor,Muy fácil de usar,CDT,2025-06-15T18:54:00
1683,30,2,20250614,9,Promotor,Tardaron mucho,Préstamo personal,2025-06-14T17:35:00
1684,226,1,20250603,10,Promotor,Sin comentario,Préstamo personal,2025-06-03T15:08:00
1685,90,1,20250621,9,Promotor,Muy buena atención,Tarjeta crédito,2025-06-21T09:41:00
1686,351,2,20250606,9,Promotor,Perfecto,Nómina,2025-06-06T13:02:00
1687,488,3,20250602,9,Promotor,Sin comentario,Préstamo personal,2025-06-02T08:43:00
1688,368,1,20250618,10,Promotor,Necesito más sucursales,Préstamo personal,2025-06-18T09:04:00
1689,262,1,20250604,10,Promotor,Necesito más sucursales,Préstamo personal,2025-06-04T17:23:00
1690,329,2,20250603,10,Promotor,Sin comentario,Tarjeta crédito,2025-06-03T08:20:00
1691,500,2,20250611,10,Promotor,Muy fácil de usar,CDT,2025-06-11T12:39:00
1692,189,1,20250606,9,Promotor,Excelente app,Nómina,2025-06-06T08:06:00
1693,161,2,20250626,9,Promotor,Muy fácil de usar,Tarjeta crédito,2025-06-26T14:53:00
1694,372,1,20250622,9,Promotor,Tardaron mucho,Cuenta corriente,2025-06-22T11:36:00
1695,376,1,20250618,10,Promotor,Muy buena atención,Nómina,2025-06-18T15:42:00
1696,138,1,20250611,10,Promotor,Sin comentario,Tarjeta crédito,2025-06-11T13:15:00
1697,234,1,20250608,10,Promotor,Tardaron mucho,Tarjeta crédito,2025-06-08T15:46:00
1698,41,1,20250612,10,Promotor,Tardaron mucho,Préstamo personal,2025-06-12T18:30:00
1699,403,2,20250615,9,Promotor,Excelente app,Nómina,2025-06-15T11:49:00
1700,300,2,20250622,10,Promotor,Sin comentario,Préstamo personal,2025-06-22T13:20:00
1701,210,2,20250603,9,Promotor,Excelente app,Nómina,2025-06-03T15:40:00
1702,93,4,20250629,9,Promotor,Muy buena atención,Tarjeta crédito,2025-06-29T09:26:00
1703,284,3,20250625,10,Promotor,Perfecto,Cuenta corriente,2025-06-25T10:55:00
1704,221,1,20250627,9,Promotor,Excelente app,Cuenta corriente,2025-06-27T10:32:00
1705,217,1,20250629,10,Promotor,Mejorar tiempos,Nómina,2025-06-29T11:45:00
1706,173,4,20250604,10,Promotor,Muy fácil de usar,Nómina,2025-06-04T17:39:00
1707,24,1,20250624,9,Promotor,Muy fácil de usar,CDT,2025-06-24T14:40:00
1708,428,2,20250624,10,Promotor,Perfecto,Tarjeta crédito,2025-06-24T10:46:00
1709,459,1,20250605,9,Promotor,Muy fácil de usar,CDT,2025-06-05T14:20:00
1710,261,3,20250606,10,Promotor,Sin comentario,Cuenta corriente,2025-06-06T11:19:00
1711,25,2,20250611,10,Promotor,Mejorar tiempos,Préstamo personal,2025-06-11T13:24:00
1712,92,4,20250625,10,Promotor,Muy buena atención,Tarjeta crédito,2025-06-25T14:33:00
1713,451,2,20250619,10,Promotor,Tardaron mucho,Préstamo personal,2025-06-19T12:10:00
1714,141,2,20250610,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-10T12:58:00
1715,386,1,20250620,10,Promotor,Necesito más sucursales,Préstamo personal,2025-06-20T10:06:00
1716,430,2,20250618,9,Promotor,Excelente app,Cuenta corriente,2025-06-18T17:57:00
1717,277,2,20250629,9,Promotor,Necesito más sucursales,Cuenta corriente,2025-06-29T15:53:00
1718,105,1,20250612,9,Promotor,Mejorar tiempos,CDT,2025-06-12T16:08:00
1719,471,1,20250610,10,Promotor,Tardaron mucho,CDT,2025-06-10T14:31:00
1720,443,1,20250603,10,Promotor,Sin comentario,Cuenta corriente,2025-06-03T13:51:00
1721,407,1,20250624,9,Promotor,Tardaron mucho,Préstamo personal,2025-06-24T10:32:00
1722,233,2,20250609,10,Promotor,Tardaron mucho,Préstamo personal,2025-06-09T08:27:00
1723,362,3,20250630,9,Promotor,Muy fácil de usar,Tarjeta crédito,2025-06-30T16:42:00
1724,322,1,20250621,9,Promotor,Excelente app,Nómina,2025-06-21T14:55:00
1725,101,1,20250622,9,Promotor,Excelente app,CDT,2025-06-22T10:46:00
1726,68,1,20250610,10,Promotor,Tardaron mucho,Nómina,2025-06-10T11:00:00
1727,252,2,20250603,10,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-03T08:26:00
1728,195,2,20250620,10,Promotor,Necesito más sucursales,Préstamo personal,2025-06-20T15:33:00
1729,154,3,20250629,9,Promotor,Sin comentario,CDT,2025-06-29T15:50:00
1730,183,2,20250620,10,Promotor,Sin comentario,Cuenta corriente,2025-06-20T11:07:00
1731,497,2,20250614,10,Promotor,Necesito más sucursales,CDT,2025-06-14T09:11:00
1732,339,1,20250611,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-06-11T15:53:00
1733,211,3,20250620,10,Promotor,Muy buena atención,Préstamo personal,2025-06-20T12:32:00
1734,436,3,20250629,9,Promotor,Muy buena atención,Nómina,2025-06-29T13:16:00
1735,201,3,20250614,10,Promotor,Mejorar tiempos,CDT,2025-06-14T12:58:00
1736,249,3,20250609,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-06-09T12:28:00
1737,294,4,20250608,10,Promotor,Necesito más sucursales,Cuenta corriente,2025-06-08T17:39:00
1738,310,2,20250605,10,Promotor,Muy buena atención,CDT,2025-06-05T09:49:00
1739,181,3,20250630,10,Promotor,Tardaron mucho,Cuenta corriente,2025-06-30T16:13:00
1740,102,4,20250618,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-06-18T12:51:00
1741,192,1,20250630,9,Promotor,Necesito más sucursales,Nómina,2025-06-30T11:00:00
1742,11,3,20250628,9,Promotor,Tardaron mucho,Nómina,2025-06-28T14:50:00
1743,81,1,20250602,10,Promotor,Muy buena atención,Tarjeta crédito,2025-06-02T18:49:00
1744,140,3,20250602,9,Promotor,Mejorar tiempos,CDT,2025-06-02T10:52:00
1745,44,1,20250628,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-06-28T08:47:00
1746,377,2,20250604,9,Promotor,Mejorar tiempos,Tarjeta crédito,2025-06-04T17:54:00
1747,166,2,20250626,10,Promotor,Muy buena atención,Préstamo personal,2025-06-26T12:29:00
1748,136,4,20250604,9,Promotor,Perfecto,CDT,2025-06-04T12:27:00
1749,496,2,20250608,9,Promotor,Sin comentario,CDT,2025-06-08T12:58:00
1750,9,4,20250613,9,Promotor,Mejorar tiempos,Préstamo personal,2025-06-13T16:45:00
1751,115,2,20250615,9,Promotor,Muy buena atención,CDT,2025-06-15T11:28:00
1752,289,1,20250616,10,Promotor,Sin comentario,Préstamo personal,2025-06-16T10:51:00
1753,288,1,20250604,9,Promotor,Perfecto,Nómina,2025-06-04T11:05:00
1754,316,3,20250613,9,Promotor,Necesito más sucursales,Cuenta corriente,2025-06-13T15:16:00
1755,380,1,20250610,10,Promotor,Excelente app,Cuenta corriente,2025-06-10T13:44:00
1756,3,1,20250628,10,Promotor,Necesito más sucursales,Nómina,2025-06-28T15:34:00
1757,492,2,20250611,10,Promotor,Muy fácil de usar,CDT,2025-06-11T15:32:00
1758,54,2,20250630,9,Promotor,Tardaron mucho,CDT,2025-06-30T10:48:00
1759,267,3,20250606,9,Promotor,Excelente app,Tarjeta crédito,2025-06-06T15:55:00
1760,454,2,20250602,9,Promotor,Excelente app,Nómina,2025-06-02T15:08:00
1761,5,1,20250613,10,Promotor,Mejorar tiempos,Préstamo personal,2025-06-13T18:17:00
1762,456,1,20250620,10,Promotor,Excelente app,Tarjeta crédito,2025-06-20T12:33:00
1763,315,4,20250626,9,Promotor,Muy fácil de usar,Nómina,2025-06-26T17:16:00
1764,108,4,20250615,10,Promotor,Excelente app,Tarjeta crédito,2025-06-15T16:45:00
1765,163,2,20250601,10,Promotor,Excelente app,CDT,2025-06-01T09:00:00
1766,97,1,20250623,10,Promotor,Tardaron mucho,Nómina,2025-06-23T15:21:00
1767,320,2,20250602,9,Promotor,Excelente app,Cuenta corriente,2025-06-02T13:40:00
1768,322,1,20250612,9,Promotor,Necesito más sucursales,Préstamo personal,2025-06-12T12:52:00
1769,374,1,20250619,10,Promotor,Mejorar tiempos,Préstamo personal,2025-06-19T16:34:00
1770,304,1,20250603,9,Promotor,Necesito más sucursales,Préstamo personal,2025-06-03T10:16:00
1771,409,2,20250605,9,Promotor,Mejorar tiempos,Préstamo personal,2025-06-05T17:49:00
1772,378,4,20250626,10,Promotor,Perfecto,Tarjeta crédito,2025-06-26T10:00:00
1773,47,4,20250607,9,Promotor,Excelente app,Tarjeta crédito,2025-06-07T10:30:00
1774,40,4,20250611,9,Promotor,Muy buena atención,Tarjeta crédito,2025-06-11T16:51:00
1775,341,2,20250614,10,Promotor,Sin comentario,Nómina,2025-06-14T09:15:00
1776,397,2,20250613,10,Promotor,Perfecto,Préstamo personal,2025-06-13T12:53:00
1777,41,4,20250617,10,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-17T18:53:00
1778,74,3,20250623,10,Promotor,Perfecto,CDT,2025-06-23T12:43:00
1779,461,2,20250618,9,Promotor,Muy fácil de usar,Tarjeta crédito,2025-06-18T08:55:00
1780,239,3,20250628,10,Promotor,Muy fácil de usar,CDT,2025-06-28T11:39:00
1781,192,1,20250613,9,Promotor,Muy buena atención,Tarjeta crédito,2025-06-13T15:23:00
1782,301,1,20250601,9,Promotor,Tardaron mucho,Préstamo personal,2025-06-01T12:32:00
1783,140,1,20250620,9,Promotor,Sin comentario,CDT,2025-06-20T14:02:00
1784,321,1,20250609,10,Promotor,Muy buena atención,CDT,2025-06-09T17:40:00
1785,89,2,20250616,10,Promotor,Tardaron mucho,Cuenta corriente,2025-06-16T13:01:00
1786,377,1,20250623,9,Promotor,Excelente app,Cuenta corriente,2025-06-23T14:53:00
1787,228,2,20250602,9,Promotor,Muy buena atención,Préstamo personal,2025-06-02T09:54:00
1788,100,2,20250628,10,Promotor,Muy buena atención,Préstamo personal,2025-06-28T18:54:00
1789,364,1,20250629,10,Promotor,Muy fácil de usar,Nómina,2025-06-29T08:42:00
1790,429,2,20250614,10,Promotor,Muy buena atención,Cuenta corriente,2025-06-14T11:52:00
1791,137,1,20250624,9,Promotor,Perfecto,Cuenta corriente,2025-06-24T12:38:00
1792,259,2,20250623,9,Promotor,Muy buena atención,Préstamo personal,2025-06-23T12:35:00
1793,175,2,20250604,10,Promotor,Tardaron mucho,Nómina,2025-06-04T15:05:00
1794,47,1,20250630,9,Promotor,Tardaron mucho,Tarjeta crédito,2025-06-30T13:37:00
1795,87,3,20250625,9,Promotor,Necesito más sucursales,Préstamo personal,2025-06-25T15:05:00
1796,429,3,20250610,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-10T12:03:00
1797,147,1,20250623,10,Promotor,Excelente app,Nómina,2025-06-23T13:26:00
1798,97,1,20250627,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-27T12:16:00
1799,48,2,20250609,10,Promotor,Muy fácil de usar,Préstamo personal,2025-06-09T18:33:00
1800,324,3,20250627,10,Promotor,Excelente app,Cuenta corriente,2025-06-27T17:24:00
1801,292,1,20250618,9,Promotor,Mejorar tiempos,Préstamo personal,2025-06-18T18:51:00
1802,176,3,20250607,10,Promotor,Sin comentario,Cuenta corriente,2025-06-07T16:49:00
1803,112,2,20250609,9,Promotor,Muy buena atención,Cuenta corriente,2025-06-09T16:42:00
1804,72,2,20250616,9,Promotor,Muy fácil de usar,Préstamo personal,2025-06-16T17:24:00
1805,360,1,20250611,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-06-11T10:26:00
1806,173,2,20250611,10,Promotor,Tardaron mucho,Tarjeta crédito,2025-06-11T13:19:00
1807,280,1,20250615,9,Promotor,Muy buena atención,CDT,2025-06-15T17:29:00
1808,205,2,20250624,10,Promotor,Necesito más sucursales,Préstamo personal,2025-06-24T13:38:00
1809,348,2,20250616,10,Promotor,Muy buena atención,Tarjeta crédito,2025-06-16T16:06:00
